episode_id,split
LYB_2022-09-26,validation
OMC_2022-06-16,validation
SNA_2022-06-16,validation
STAG_2022-10-10,validation
SYNA_2022-11-03,validation
TRU_2022-11-03,validation
VALE_2022-07-20,validation
XRAY_2022-11-03,validation
ZBRA_2022-11-09,validation
IPGP_2022-10-12,validation
LIVN_2022-10-14,validation
M_2022-09-26,validation
ONTO_2022-10-14,validation
OTIS_2022-09-30,validation
VNT_2022-09-30,validation
WWD_2022-09-30,validation
CGNX_2022-10-14,validation
GWRE_2022-11-09,validation
IFF_2022-10-12,validation
NWSA_2022-09-27,validation
PGR_2022-02-24,validation
SSD_2022-10-20,validation
BCO_2022-09-30,validation
INGR_2022-09-26,validation
LLY_2022-02-14,validation
SWKS_2022-10-12,validation
CDW_2022-10-12,validation
COP_2022-01-21,validation
ALB_2022-03-07,validation
SNX_2022-09-30,validation
VRTX_2022-01-26,validation
ALLY_2022-12-19,validation
FIS_2022-11-03,validation
ADBE_2022-09-30,validation
BBWI_2022-07-14,validation
CXT_2022-06-17,validation
EBAY_2022-09-30,validation
ENTG_2022-12-28,validation
FNF_2022-06-16,validation
MTCH_2022-12-27,validation
NWS_2022-09-27,validation
STX_2022-11-03,validation
TSLA_2023-01-03,validation
TWLO_2022-11-04,validation
WELL_2022-10-10,validation
WAB_2022-07-14,validation
CFG_2022-09-27,validation
COF_2022-12-19,validation
KNX_2022-05-18,validation
NOW_2022-10-14,validation
PNR_2022-10-20,validation
WH_2022-09-26,validation
AVT_2022-09-26,validation
BYD_2022-09-26,validation
C_2022-10-11,validation
HSIC_2022-10-12,validation
KEYS_2022-05-12,validation
MGM_2022-06-23,validation
NXPI_2022-10-14,validation
ORI_2022-06-17,validation
PK_2022-12-21,validation
SF_2022-10-20,validation
AVGO_2022-10-14,validation
GNRC_2022-12-22,validation
MU_2022-09-26,validation
POOL_2022-10-20,validation
RF_2022-07-14,validation
SPGI_2022-10-14,validation
V_2022-09-30,validation
WAL_2022-12-19,validation
ALLE_2022-09-27,validation
AOS_2022-09-30,validation
AXP_2022-09-30,validation
BC_2022-06-16,validation
CRM_2022-12-16,validation
DOV_2022-09-30,validation
IP_2022-10-12,validation
LAMR_2022-09-30,validation
LFUS_2022-09-26,validation
SCI_2022-09-27,validation
ST_2022-09-30,validation
WSO_2022-06-22,validation
ARW_2022-10-12,validation
DDOG_2023-01-05,validation
DLR_2022-10-12,validation
EWBC_2022-06-16,validation
KTOS_2022-12-09,validation
LSTR_2022-06-17,validation
NEU_2022-09-02,validation
PEGA_2022-10-11,validation
PLTR_2022-12-27,validation
QCOM_2022-11-03,validation
SHC_2022-11-17,validation
STE_2022-09-27,validation
ADI_2022-10-14,validation
CBRE_2022-09-30,validation
DLB_2022-10-11,validation
DOC_2022-10-10,validation
EXPO_2022-06-16,validation
FRT_2022-09-27,validation
GOOG_2022-11-03,validation
GRMN_2022-10-12,validation
IRT_2022-10-14,validation
KEY_2022-10-12,validation
MAS_2022-11-03,validation
MIDD_2022-07-13,validation
NVST_2022-10-12,validation
SWK_2022-11-03,validation
TDY_2022-10-14,validation
TNL_2022-09-30,validation
VNO_2022-10-12,validation
VWAGY_2022-10-12,validation
WST_2022-11-03,validation
ZTS_2022-11-03,validation
CNXC_2022-09-29,validation
DXCM_2022-06-16,validation
URI_2022-06-23,validation
FISV_2022-06-16,validation
WFC_2022-06-14,validation
AMP_2022-07-14,validation
BLDR_2022-06-22,validation
HCA_2022-07-06,validation
CCL_2022-10-10,validation
MLI_2022-06-16,validation
RMBS_2022-07-01,validation
HOG_2022-06-16,validation
LW_2022-03-14,validation
PFGC_2022-05-24,validation
SE_2022-11-09,validation
VOYA_2022-07-14,validation
COTY_2022-05-24,validation
FOXA_2022-10-27,validation
FTV_2022-06-17,validation
PANW_2023-01-10,validation
PII_2022-10-20,validation
CSCO_2022-10-12,validation
ROIV_2022-05-12,validation
DASH_2022-10-14,validation
HLI_2022-07-14,validation
PSTG_2022-05-24,validation
TMHC_2022-06-17,validation
ABNB_2022-12-28,validation
BLD_2022-11-03,validation
JBL_2022-07-05,validation
SAIA_2022-06-22,validation
WTS_2022-06-16,validation
CCK_2022-11-02,validation
CINF_2022-09-30,validation
COHR_2022-11-08,validation
CYTK_2022-02-23,validation
EXLS_2022-02-23,validation
RGLD_2022-09-26,validation
SATS_2022-09-23,validation
ACGL_2022-09-26,validation
FIX_2022-06-17,validation
CLX_2022-06-16,validation
EXPE_2022-12-28,validation
XYZ_2022-10-14,validation
RS_2022-06-23,validation
AVTR_2022-10-28,validation
HL_2022-09-27,validation
HQY_2022-03-07,validation
BWXT_2022-05-11,validation
WFRD_2022-07-14,validation
MSFT_2022-11-03,validation
NEM_2022-11-03,validation
BIDU_2022-10-31,validation
FLG_2023-03-13,validation
MRNA_2022-06-13,validation
BABA_2022-10-24,validation
AMKR_2022-07-01,validation
HIMS_2022-05-11,validation
SFM_2022-05-18,validation
ON_2022-07-01,validation
BP_2022-07-14,validation
CRS_2022-07-06,validation
PSKY_2022-11-09,validation
TTE_2022-09-26,validation
AAPL_2023-01-05,validation
APO_2022-06-16,validation
EIX_2022-10-20,validation
E_2022-09-26,validation
INTC_2022-10-11,validation
KLAC_2022-10-17,validation
NBIX_2022-05-09,validation
UNM_2022-04-04,validation
CAR_2022-09-23,validation
CBOE_2022-05-18,validation
HPE_2022-09-30,validation
NJR_2022-09-30,validation
OLED_2022-11-03,validation
OLN_2022-09-29,validation
PWR_2022-05-11,validation
TRGP_2022-07-06,validation
EXEL_2022-10-10,validation
OKE_2022-09-26,validation
PPG_2022-06-16,validation
SHEL_2022-07-14,validation
AVAV_2022-05-11,validation
MDLZ_2022-09-30,validation
NVS_2022-09-26,validation
RCL_2022-07-14,validation
HGV_2022-09-30,validation
OLLI_2022-05-24,validation
LMT_2022-07-18,validation
TPL_2022-05-11,validation
FLR_2022-07-06,validation
NCLH_2022-06-16,validation
PNW_2022-10-12,validation
ZBH_2022-07-14,validation
CAH_2022-06-16,validation
CLF_2022-11-03,validation
DKS_2022-05-24,validation
FN_2022-06-16,validation
NUE_2022-09-26,validation
SLB_2022-07-14,validation
TSCO_2022-05-24,validation
CHE_2022-10-14,validation
XOM_2022-04-25,validation
CVX_2022-07-14,validation
FTNT_2022-11-03,validation
GOOGL_2022-11-03,validation
YUM_2022-10-11,validation
MAR_2022-06-23,validation
RTX_2022-09-27,validation
AON_2022-06-16,validation
EHC_2022-06-21,validation
MCD_2022-05-19,validation
SLM_2023-03-24,validation
AGCO_2022-07-14,validation
HSY_2022-06-16,validation
MSM_2022-09-26,validation
ATR_2022-10-12,validation
BURL_2022-09-29,validation
CHD_2022-10-07,validation
CPAY_2022-10-20,validation
KMB_2022-10-07,validation
UL_2022-05-19,validation
GIS_2022-05-19,validation
HLT_2022-07-06,validation
ACM_2022-06-16,validation
TKO_2022-05-09,validation
VTR_2022-10-14,validation
BKR_2022-09-26,validation
GGG_2022-06-16,validation
CHRD_2022-07-06,validation
FANG_2022-07-14,validation
IT_2022-06-16,validation
LOPE_2022-10-11,validation
TAP_2022-10-07,validation
WCC_2022-07-06,validation
ECL_2022-11-03,validation
MLM_2022-07-01,validation
VRSK_2022-06-14,validation
BILL_2023-03-10,validation
CELH_2022-05-10,validation
PLD_2022-10-10,validation
HWM_2022-06-23,validation
LPX_2022-09-26,validation
ULTA_2022-05-24,validation
GT_2022-12-28,validation
EW_2022-11-04,validation
HAS_2023-03-14,validation
HMC_2022-09-30,validation
SMCI_2022-07-05,validation
ZION_2023-05-04,validation
ESNT_2022-09-27,validation
HOLX_2022-10-12,validation
RGA_2022-06-16,validation
KEX_2022-07-14,validation
WDC_2022-12-28,validation
AKAM_2023-03-13,validation
DY_2023-02-16,validation
APPF_2022-06-14,validation
ING_2022-09-28,validation
EPR_2022-09-29,validation
GPK_2022-06-17,validation
AMD_2022-10-14,validation
BKNG_2022-10-11,validation
BLKB_2022-09-30,validation
EQT_2023-03-15,validation
F_2022-07-06,validation
HWC_2023-05-11,validation
ITUB_2022-07-14,validation
TFC_2023-05-04,validation
VLY_2023-05-12,validation
IRM_2022-09-27,validation
AAL_2022-09-26,validation
ELF_2022-06-13,validation
ALK_2023-03-24,validation
GTLS_2023-03-17,validation
LYV_2023-03-23,validation
DBX_2023-03-13,validation
FAST_2022-10-14,validation
LITE_2023-05-12,validation
ACN_2023-03-15,validation
BX_2022-12-28,validation
LOW_2022-06-16,validation
MKC_2022-09-30,validation
TM_2022-09-30,validation
CACI_2022-10-14,validation
WEX_2022-09-27,validation
COIN_2022-12-28,validation
APP_2022-12-27,validation
FCN_2022-10-27,validation
NTAP_2022-12-28,validation
ROP_2022-09-30,validation
MNST_2022-09-22,validation
PATH_2022-11-09,validation
SHW_2022-10-20,validation
TEL_2022-10-14,validation
R_2022-09-26,validation
CSX_2022-10-11,validation
LUV_2023-05-16,validation
EGP_2022-10-07,validation
VST_2022-09-30,validation
ARWR_2023-03-23,validation
HPQ_2022-10-12,validation
MAT_2023-03-15,validation
BRK-B_2022-10-12,validation
BRO_2023-03-15,validation
BXP_2023-03-23,validation
CTSH_2022-11-03,validation
CUZ_2023-03-23,validation
PFG_2022-07-14,validation
STWD_2023-03-23,validation
DPZ_2023-05-31,validation
GNTX_2022-09-30,validation
JLL_2023-04-26,validation
PNFP_2023-05-04,validation
VAL_2022-07-14,validation
DOW_2022-09-26,validation
ELAN_2023-05-30,validation
ICE_2022-10-07,validation
KRC_2023-05-16,validation
AVB_2023-03-23,validation
HALO_2023-05-08,validation
BAH_2023-03-17,validation
WTFC_2023-05-11,validation
WY_2022-09-29,validation
ASGN_2023-05-16,validation
OVV_2023-05-16,validation
UMBF_2023-05-04,validation
USB_2023-05-16,validation
BAX_2023-03-17,validation
BG_2022-09-26,validation
PSX_2022-09-26,validation
BA_2022-09-30,validation
STZ_2023-01-05,validation
UAL_2022-09-26,validation
CVNA_2022-12-27,validation
DECK_2022-07-26,validation
FICO_2022-10-10,validation
LSCC_2022-10-14,validation
MRSH_2022-09-27,validation
NFLX_2022-07-26,validation
OKTA_2022-11-04,validation
SPXC_2022-09-26,validation
VLO_2022-09-26,validation
BDX_2022-11-09,validation
BR_2022-11-04,validation
FHN_2023-05-12,validation
LVS_2022-10-25,validation
PKG_2022-09-26,validation
VC_2022-09-30,validation
AIG_2022-09-30,validation
DAR_2023-03-17,validation
JBHT_2022-09-30,validation
NOVT_2022-10-10,validation
UNP_2022-10-20,validation
MORN_2023-04-27,validation
SBRA_2023-03-23,validation
TXT_2022-09-30,validation
UFPI_2022-10-24,validation
WMS_2023-03-20,validation
AMH_2023-03-23,validation
CDNS_2022-11-04,validation
LEN_2022-10-20,validation
ASML_2022-10-14,validation
CMC_2022-09-30,validation
FSLR_2022-08-03,validation
FTI_2022-08-04,validation
GEF_2022-09-29,validation
GPN_2022-12-19,validation
PCTY_2023-05-12,validation
TYL_2022-11-04,validation
AIZ_2023-03-17,validation
AMZN_2022-12-28,validation
AXON_2022-09-26,validation
FND_2022-10-20,validation
MTSI_2022-10-14,validation
NLY_2022-10-10,validation
ODFL_2022-09-22,validation
PSN_2022-09-27,validation
ROK_2022-09-27,validation
XPO_2022-09-26,validation
AEIS_2022-10-14,validation
LII_2022-10-20,validation
MCK_2022-08-03,validation
PG_2022-10-10,validation
STLD_2022-09-26,validation
TREX_2022-11-03,validation
ERIE_2023-07-12,validation
GEN_2023-05-16,validation
MPWR_2022-10-14,validation
UBER_2022-12-27,validation
CMG_2023-01-05,validation
INTU_2022-11-04,validation
LEA_2022-09-30,validation
LRCX_2022-10-14,validation
MANH_2022-11-09,validation
MCHP_2022-10-14,validation
MSCI_2022-10-14,validation
NVDA_2022-10-14,validation
OHI_2023-03-23,validation
PINS_2022-08-23,validation
REG_2022-09-27,validation
SSB_2023-05-16,validation
THC_2022-10-21,validation
YETI_2022-09-30,validation
CNX_2023-05-03,validation
TTMI_2023-05-03,validation
WBD_2022-12-28,validation
CF_2023-06-01,validation
CROX_2022-09-26,validation
CHH_2022-09-26,validation
HXL_2022-09-30,validation
CLH_2022-09-26,validation
FLEX_2022-09-26,validation
OPCH_2023-05-15,validation
TEX_2022-09-27,validation
COR_2022-09-30,validation
IR_2022-09-27,validation
MTG_2022-10-21,validation
RRX_2022-11-03,validation
THO_2022-09-26,validation
TKR_2022-09-29,validation
CW_2022-09-27,validation
FOUR_2022-11-07,validation
GAP_2023-05-25,validation
GE_2022-09-30,validation
HRB_2023-05-23,validation
KBH_2022-09-27,validation
PH_2022-09-27,validation
TDG_2022-10-12,validation
WYNN_2022-10-19,validation
NTNX_2022-08-31,validation
SGI_2022-09-30,validation
WDAY_2022-11-04,validation
ANF_2022-08-31,validation
AN_2022-10-20,validation
FIVE_2022-08-29,validation
KBR_2022-09-29,validation
ROST_2022-10-14,validation
TCBI_2023-05-11,validation
TTWO_2022-11-08,validation
COKE_2022-09-27,validation
BLK_2022-10-12,validation
CRWD_2023-01-06,validation
EFX_2022-10-20,validation
ARES_2022-10-14,validation
MUSA_2023-03-14,validation
JEF_2022-09-27,validation
WSM_2022-12-06,validation
QLYS_2023-01-05,validation
WING_2022-10-14,validation
DOCU_2022-11-09,validation
ACI_2022-10-07,validation
EPAM_2023-06-05,validation
EQNR_2023-05-31,validation
NRG_2023-01-19,validation
CSL_2023-04-06,validation
LULU_2022-09-30,validation
AR_2023-05-04,validation
IBKR_2022-10-03,validation
SNPS_2022-10-12,validation
L_2022-09-26,validation
PRU_2023-03-23,validation
RH_2022-10-20,validation
NOV_2023-05-31,validation
RRC_2023-03-17,validation
ANET_2022-10-14,validation
HUBB_2022-10-20,validation
HAL_2022-09-26,validation
PR_2022-09-26,validation
APA_2022-09-26,validation
MOH_2023-03-15,validation
CNM_2022-12-28,validation
GXO_2022-10-24,validation
RYAN_2022-11-14,validation
SAM_2023-07-13,validation
DUOL_2022-12-28,validation
CME_2022-10-10,validation
HOOD_2022-12-27,validation
AMGN_2023-06-01,validation
CTRA_2023-02-21,validation
WMB_2023-03-17,validation
PDD_2022-10-24,validation
EME_2022-10-20,validation
MPC_2023-05-04,validation
BBVA_2022-11-03,validation
MEDP_2023-03-13,validation
CASY_2023-03-17,validation
EG_2022-11-11,validation
RBA_2022-11-08,validation
STRL_2022-11-02,validation
TT_2022-11-01,validation
ALL_2023-07-14,validation
CI_2023-05-30,validation
EVR_2022-11-09,validation
PRI_2022-12-19,validation
AES_2023-10-06,validation
RGEN_2023-10-30,validation
TJX_2022-11-09,validation
WBS_2023-05-04,validation
KNSL_2023-01-05,validation
APG_2022-11-09,validation
AJG_2023-03-15,validation
AMAT_2022-12-28,validation
ATI_2022-11-28,validation
LDOS_2023-05-16,validation
RSG_2023-01-19,validation
AFL_2023-03-15,validation
ALV_2022-12-22,validation
COST_2023-01-05,validation
CPRI_2023-06-01,validation
CVLT_2023-03-13,validation
DHI_2022-11-21,validation
DVA_2022-11-16,validation
ETN_2023-01-19,validation
FLS_2022-12-19,validation
GDDY_2023-05-09,validation
KKR_2022-12-28,validation
NVT_2022-12-16,validation
OZK_2023-05-11,validation
PAG_2022-12-22,validation
PODD_2023-10-12,validation
PPC_2023-06-27,validation
PTC_2023-03-13,validation
SAP_2022-12-28,validation
CARR_2023-04-26,validation
CHTR_2022-12-16,validation
HLNE_2022-12-28,validation
ISRG_2023-03-10,validation
LAD_2022-12-20,validation
NYT_2022-12-19,validation
PBF_2023-05-04,validation
PCAR_2023-01-05,validation
PVH_2022-11-21,validation
SMG_2023-10-23,validation
VFC_2023-11-01,validation
WLK_2023-01-03,validation
MCO_2022-12-28,validation
ITT_2023-05-31,validation
META_2022-11-28,validation
ORCL_2022-12-07,validation
OSK_2023-05-16,validation
PLNT_2023-09-26,validation
TSM_2022-12-28,validation
IBM_2023-05-11,validation
UBSI_2023-10-24,validation
CTAS_2023-01-19,validation
MET_2023-05-16,validation
WRB_2023-05-31,validation
BHF_2023-05-12,validation
CNO_2023-05-04,validation
DELL_2023-03-13,validation
EXP_2022-12-19,validation
STLA_2022-12-28,validation
WMG_2023-06-05,validation
AAON_2023-01-05,validation
AMT_2023-10-04,test
LNTH_2023-01-09,test
MUR_2023-05-04,test
CCI_2023-10-19,test
FFIV_2023-04-25,test
GME_2023-11-27,test
LIN_2023-01-05,test
MSA_2023-04-26,test
RL_2022-12-20,test
VMC_2023-03-17,test
NVO_2022-11-30,test
SBAC_2023-10-19,test
SCHW_2023-05-04,test
ASB_2023-05-16,test
BALL_2023-10-23,test
COLB_2023-05-12,test
EXR_2023-10-25,test
FITB_2023-05-04,test
GBCI_2023-05-11,test
HBAN_2023-05-11,test
MSI_2023-01-30,test
MTZ_2023-11-09,test
ONB_2023-05-11,test
RBC_2023-05-31,test
RJF_2023-05-04,test
SPG_2023-05-25,test
ARE_2023-10-27,test
BSY_2023-01-05,test
DTM_2023-05-04,test
IDXX_2023-10-27,test
MASI_2023-10-16,test
SAIC_2023-05-25,test
SAN_2022-12-15,test
CPRT_2022-12-28,test
DT_2022-12-06,test
T_2023-07-18,test
USFD_2022-12-30,test
DINO_2023-05-04,test
EQH_2023-05-10,test
LRLCY_2022-12-20,test
NKE_2023-09-27,test
SYF_2023-05-04,test
TGT_2023-10-06,test
HII_2023-05-04,test
APH_2023-05-24,test
ERIC_2023-10-27,test
JPM_2023-03-24,test
MKSI_2023-10-30,test
NSA_2023-10-27,test
TECH_2023-11-01,test
A_2023-10-30,test
BRKR_2023-10-30,test
CAT_2023-05-31,test
CBSH_2023-11-01,test
CRL_2023-10-30,test
CSGP_2023-03-23,test
CUBE_2023-10-25,test
EA_2023-03-10,test
ENS_2022-12-20,test
FNB_2023-05-04,test
GTM_2023-11-01,test
ILMN_2023-11-13,test
IVZ_2023-10-23,test
JHG_2022-12-28,test
KIM_2023-10-25,test
NTRS_2023-10-25,test
PAYC_2023-11-01,test
PEN_2023-11-10,test
PNC_2023-05-12,test
REXR_2023-10-25,test
ROL_2023-10-19,test
RYN_2023-10-25,test
TPR_2023-11-01,test
TXRH_2022-12-30,test
WAT_2023-10-30,test
ADSK_2022-12-28,test
AYI_2023-05-31,test
BAC_2023-10-27,test
BROS_2023-09-27,test
CFR_2023-10-25,test
DOCS_2023-09-26,test
ESS_2023-03-23,test
FFIN_2023-10-20,test
FR_2023-10-27,test
GM_2023-11-09,test
GS_2023-10-27,test
HOMB_2023-05-12,test
HST_2023-03-23,test
IBOC_2023-05-04,test
IQV_2023-10-30,test
MS_2023-10-27,test
MTB_2023-10-27,test
PB_2023-10-24,test
UHS_2023-03-13,test
AA_2023-10-23,test
BEN_2023-10-23,test
EL_2023-11-01,test
OC_2022-12-28,test
TTD_2023-01-06,test
CBT_2023-06-23,test
INFY_2023-04-25,test
LHX_2023-10-05,test
VNOM_2023-06-16,test
CHDN_2022-12-19,test
CHWY_2023-10-20,test
ENSG_2023-03-13,test
NVR_2022-12-28,test
PHM_2022-12-20,test
AIT_2023-01-05,test
MP_2023-11-10,test
RMD_2023-10-27,test
DLTR_2023-10-03,test
RVTY_2023-10-30,test
TER_2023-11-01,test
MTDR_2023-05-04,test
NDSN_2023-03-17,test
ORA_2023-11-13,test
TRMB_2023-11-13,test
VVV_2023-10-30,test
FCX_2023-05-24,test
SW_2023-10-25,test
XYL_2023-10-25,test
MMM_2023-10-23,test
PSA_2023-10-25,test
WPC_2023-10-04,test
REGN_2023-01-09,test
VTRS_2023-10-27,test
EEFT_2023-10-13,test
KD_2023-05-18,test
DG_2023-10-12,test
RPM_2023-05-16,test
CRH_2023-01-05,test
VZ_2023-10-13,test
FBIN_2023-04-05,test
O_2023-10-30,test
BSX_2023-01-18,test
NXST_2023-09-07,test
BRBR_2023-01-11,test
FDX_2023-01-30,test
H_2023-01-10,test
KMPR_2023-11-10,test
TOL_2023-01-10,test
ALGN_2023-11-01,test
AM_2023-03-23,test
BK_2023-05-16,test
DAL_2023-10-27,test
LECO_2023-01-19,test
SLAB_2023-11-01,test
WIT_2023-04-14,test
CG_2023-05-04,test
GWW_2023-01-19,test
HD_2023-10-27,test
SYNA_2023-05-12,test
TRU_2023-10-30,test
XRAY_2023-11-09,test
M_2023-10-13,test
ONTO_2023-01-19,test
TMUS_2023-06-07,test
VNT_2023-01-19,test
WWD_2023-03-17,test
GWRE_2023-01-19,test
NWSA_2023-03-13,test
ORLY_2023-01-27,test
PGR_2023-07-13,test
SSD_2023-01-19,test
BCO_2023-05-04,test
FCFS_2023-03-08,test
HIG_2023-03-15,test
LLY_2023-03-07,test
PYPL_2023-10-27,test
TRV_2023-10-24,test
CB_2023-06-28,test
CDW_2023-04-21,test
GHC_2023-03-15,test
NSC_2023-10-27,test
ABBV_2023-06-28,test
VRTX_2023-03-08,test
ALLY_2023-03-17,test
FIS_2023-10-27,test
GD_2023-05-31,test
ADBE_2023-02-24,test
BBWI_2023-10-25,test
CMCSA_2023-03-14,test
CXT_2023-03-24,test
ENTG_2023-04-25,test
FNF_2023-03-17,test
IFF_2023-08-17,test
MTCH_2023-11-06,test
NWS_2023-03-13,test
STX_2023-05-04,test
TWLO_2023-05-12,test
WELL_2023-03-23,test
WAB_2023-05-31,test
CFG_2023-10-27,test
CIEN_2023-08-16,test
COF_2023-05-04,test
NOW_2023-03-13,test
PNR_2023-01-30,test
SNA_2023-04-06,test
C_2023-10-27,test
DHR_2023-10-30,test
KEYS_2023-10-27,test
NXPI_2023-04-27,test
PK_2023-03-23,test
SF_2023-03-17,test
TMO_2023-10-27,test
AVGO_2023-02-22,test
GNRC_2023-10-27,test
MA_2023-03-13,test
MU_2023-03-13,test
RF_2023-10-27,test
SPGI_2023-03-13,test
SYK_2023-01-31,test
WAL_2023-05-04,test
ASH_2023-11-10,test
MGM_2023-10-27,test
SYY_2023-10-12,test
ALLE_2023-10-25,test
AXP_2023-10-27,test
CRM_2023-02-21,test
LAMR_2023-10-05,test
V_2023-03-13,test
WSO_2023-03-10,test
DDOG_2023-04-25,test
DLR_2023-05-24,test
EWBC_2023-05-04,test
KTOS_2023-02-09,test
NEU_2023-03-13,test
PLTR_2023-03-10,test
POST_2023-10-12,test
QCOM_2023-05-24,test
GOOG_2023-02-24,test
GRMN_2023-02-21,test
KEY_2023-05-04,test
KNX_2023-10-19,test
MAS_2023-04-06,test
PEGA_2023-02-10,test
VNO_2023-05-16,test
WST_2023-02-08,test
WTW_2023-08-17,test
CRUS_2023-10-30,test
DXCM_2023-10-12,test
EMR_2023-05-31,test
J_2023-05-31,test
RNR_2023-08-22,test
TTEK_2023-05-25,test
URI_2023-05-16,test
ZTS_2023-11-01,test
BDC_2023-11-02,test
CBRE_2023-10-25,test
DIS_2023-10-04,test
EQIX_2023-03-22,test
MIDD_2023-11-01,test
AVY_2023-06-01,test
FISV_2023-03-13,test
SHC_2023-10-27,test
WFC_2023-03-24,test
AMP_2023-03-17,test
BC_2023-10-30,test
BLDR_2023-02-21,test
GATX_2023-03-13,test
HCA_2023-10-26,test
THG_2023-08-22,test
TNL_2023-10-27,test
VWAGY_2023-10-27,test
ZBRA_2023-11-01,test
CCL_2023-03-17,test
SCI_2023-11-01,test
WM_2023-03-01,test
AME_2023-04-26,test
MLI_2023-04-06,test
RMBS_2023-03-13,test
CMI_2023-05-31,test
HOG_2023-10-30,test
PFGC_2023-10-12,test
STE_2023-03-15,test
TSLA_2023-04-26,test
IRT_2023-10-30,test
COTY_2023-10-27,test
FTV_2023-04-26,test
INGR_2023-10-23,test
PANW_2023-02-21,test
WMT_2023-03-10,test
ABT_2023-10-12,test
LIVN_2023-03-13,test
LVMUY_2023-10-13,test
ROIV_2023-03-24,test
ARMK_2023-03-22,test
CNC_2023-09-01,test
DASH_2023-03-10,test
GSK_2023-03-09,test
HLI_2023-04-04,test
PSTG_2023-05-04,test
TMHC_2023-03-13,test
ABNB_2023-05-25,test
BLD_2023-03-15,test
JBL_2023-04-25,test
MRK_2023-11-28,test
HSIC_2023-11-02,test
SAIA_2023-04-26,test
SE_2024-01-17,test
AOS_2023-05-31,test
COHR_2023-05-16,test
CYTK_2023-10-03,test
AZO_2023-06-07,test
SATS_2023-11-16,test
ACGL_2023-03-15,test
AVNT_2023-10-27,test
BBY_2023-11-09,test
FIX_2023-04-06,test
MZTI_2023-09-08,test
SWX_2023-05-04,test
WTS_2023-04-06,test
ALB_2024-02-05,test
ALGM_2023-11-09,test
CLX_2023-11-01,test
COO_2023-10-27,test
DOV_2023-10-27,test
EXPE_2023-05-04,test
MTD_2023-10-30,test
POOL_2023-10-27,test
AMG_2023-10-25,test
DRI_2023-10-13,test
TROW_2023-10-27,test
XYZ_2023-10-30,test
EBAY_2023-10-27,test
RS_2023-05-30,test
AVTR_2023-10-30,test
SEIC_2023-10-26,test
KR_2023-11-17,test
AXTA_2023-10-27,test
HQY_2023-05-03,test
OTIS_2023-10-25,test
IP_2023-06-01,test
OMC_2023-10-03,test
BWXT_2023-05-31,test
CL_2023-10-11,test
HL_2024-02-13,test
JCI_2023-10-25,test
JD_2024-03-05,test
COP_2023-03-17,test
AFG_2023-10-23,test
WFRD_2023-03-17,test
NDAQ_2023-10-03,test
DCI_2023-10-27,test
MSFT_2023-03-22,test
ORI_2023-03-23,test
TSN_2023-10-23,test
BIO_2023-10-30,test
CNH_2023-11-13,test
FLG_2024-03-04,test
IEX_2023-10-25,test
MRNA_2023-11-09,test
SWK_2023-03-24,test
AMKR_2023-05-04,test
HIMS_2023-10-27,test
SFM_2023-06-05,test
CTVA_2023-11-10,test
SNX_2023-04-26,test
CINF_2023-06-28,test
NEE_2023-10-09,test
CEG_2023-04-18,test
CRS_2023-04-05,test
TTE_2023-07-06,test
APO_2023-05-04,test
DVN_2024-02-05,test
INTC_2023-05-25,test
KLAC_2023-04-26,test
NBIX_2023-05-31,test
PSKY_2024-03-05,test
UNM_2023-04-06,test
CBOE_2023-06-06,test
E_2023-05-31,test
HPE_2023-05-11,test
OLN_2023-10-27,test
PWR_2023-04-06,test
TRGP_2023-05-31,test
EOG_2023-06-23,test
NEM_2024-02-27,test
OKE_2023-05-16,test
SHEL_2023-05-31,test
AVAV_2023-06-26,test
RCL_2023-04-26,test
ADI_2023-10-30,test
EXEL_2023-04-27,test
OLED_2023-05-03,test
BJ_2023-06-16,test
HGV_2023-11-09,test
OLLI_2023-06-01,test
TPL_2023-06-23,test
FLR_2023-05-12,test
NCLH_2023-04-26,test
CAH_2023-04-19,test
CLF_2023-05-31,test
DKS_2023-10-27,test
FN_2023-05-04,test
NUE_2023-05-31,test
TSCO_2023-10-27,test
FTNT_2023-11-07,test
GOOGL_2023-04-26,test
GL_2024-04-11,test
MAR_2023-04-26,test
RTX_2023-10-05,test
UGI_2023-10-23,test
D_2023-10-23,test
EHC_2023-05-25,test
GPC_2023-10-27,test
SLM_2023-10-27,test
BURL_2023-10-13,test
CPAY_2023-05-02,test
ELV_2023-07-12,test
HLT_2023-05-30,test
EXPO_2023-11-01,test
TKO_2023-12-07,test
ATR_2023-07-06,test
HSBC_2023-05-01,test
CHRD_2023-05-04,test
FANG_2023-05-16,test
PEG_2023-10-02,test
HAE_2024-02-14,test
IT_2023-05-04,test
LOPE_2023-06-22,test
VMI_2023-10-27,test
WCC_2023-05-04,test
ECL_2023-10-27,test
ST_2023-11-09,test
TXN_2023-10-30,test
CGNX_2023-10-27,test
DD_2024-02-05,test
MLM_2023-05-24,test
AVT_2023-05-16,test
CELH_2023-05-09,test
GMED_2023-11-13,test
AEP_2023-10-05,test
DOC_2023-10-31,test
GLW_2023-10-27,test
HWM_2023-05-31,test
LPX_2023-10-27,test
PPL_2023-10-02,test
ETR_2023-10-02,test
CAR_2024-05-01,test
CPT_2023-10-30,test
NOK_2023-12-05,test
UTHR_2023-05-30,test
EW_2023-10-27,test
HAS_2023-11-13,test
BABA_2024-01-18,test
BUD_2023-10-09,test
